created_at,id,text,author_id
947615115100090368,2017-12-31T23:47:03.000Z,"RT @teramachi_toko: 女性管理職も上下関係の中で加害者になり得るし、被害を相談してきた部下への対応次第で加担者にもなりうる。
心して務めることで、組織を変えることもできる。難題だけど、やり甲斐もある。

広がる日本の「#MeToo」　女性管理職にできること　:…",2581620924
947615096884297728,2017-12-31T23:46:59.000Z,The latest The Ramsgate Arts Daily! https://t.co/wILh2kaMkl Thanks to @bevbirchauthor #bestoftravel2017 #metoo,95527530
947615033093111810,2017-12-31T23:46:44.000Z,"RT @AAUW: 5 things men can do to support women at work:
✔️ Include women in social outings
✔️ Give women credit for their ideas
✔️ Hire wom…",925126517796958209
947615026109706242,2017-12-31T23:46:42.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",762473752319840256
947615010980757504,2017-12-31T23:46:39.000Z,"RT @BattlingStorms: Many sexual assault victims in the military don't feel comfortable coming forward, of those who did reported retaliatio…",25639867
947615008116170752,2017-12-31T23:46:38.000Z,The Guardian view on #MeToo: what comes next? https://t.co/CwdReKFP3I,58256324
947614994719494144,2017-12-31T23:46:35.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",235718672
947614946476556289,2017-12-31T23:46:23.000Z,New post (#MeToo: A worldwide Twitter campaign on sexual assault) has been published on https://t.co/gzC9VsBNpz - https://t.co/49RTE5h1ht https://t.co/lMidCwKvsC,2931312159
947614935940583424,2017-12-31T23:46:21.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",166348894
947614914192998400,2017-12-31T23:46:16.000Z,RT @WomenOccupyHwd: 2017 was a FIERCE Year for WOMEN. We screamed #EnoughisEnough to POWER &amp; the PATRIARCHY. We MARCHED in the Streets. We…,23114997
947614884581187584,2017-12-31T23:46:08.000Z,"RT @DaShanneStokes: My New Year's Resolution: Impeach and remove compulsive liar, bigot, and admitted sexual predator @realDonaldTrump and…",616571611
947614873168568320,2017-12-31T23:46:06.000Z,"RT @WittyApothecary: #RaptureAnxiety is part of what lead to my first psychotic break. The people who raised me elected Trump, and now chee…",342789658
947614836023685122,2017-12-31T23:45:57.000Z,"RT @SKYRIDER4538: Hiring #GloriaAllred is admission of guilt 😏
#JoyVillaTheCon 
#JoyVillaExposed 
#MeToo 
#HimToo https://t.co/IwdPPpI7a2",58847621
947614763277791233,2017-12-31T23:45:40.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",780942158014676992
947614749210136576,2017-12-31T23:45:36.000Z,#JoyVilla's prophet of doom was declared insane. #UnfollowJoyVilla  #Lewandowski #joyvillaexposed #JoyVillaCon #JoyNews #MAGA #TeamTrump #Opportunist #FalseAllegation #metoo #Fraud #Hypocrite #JoyVillaIsAFraud #TimetoUnfollow #IStandWithCorey #imposter #FakeTrumpSupporter https://t.co/LsVJ9FoyVY,3243442856
947614748266205186,2017-12-31T23:45:36.000Z,@LauraLoomer @realDonaldTrump #Metoo,17055997
947614725973663744,2017-12-31T23:45:31.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",904203146108575744
947614675977621505,2017-12-31T23:45:19.000Z,RT @chrisscross_87: Here's another tidbit for you: he used the #MeToo tag in his profile to talk about the allegations of him sexually hara…,18205705
947614671980306432,2017-12-31T23:45:18.000Z,"RT @SandraGud: ""Sé que algunas mujeres se han animado a contarles a sus familiares que a ellas también les ha pasado algo parecido después…",326912627
947614627097178112,2017-12-31T23:45:07.000Z,"Many sexual assault victims in the military don't feel comfortable coming forward, of those who did reported retaliation for doing so #MeToo",17930714
947614626958606337,2017-12-31T23:45:07.000Z,"#MeToo
Las dos palabras que despertaron un movimiento https://t.co/TE1Q4bocXt #YoTambién @ONUMujeres",4040145166
947614625281073152,2017-12-31T23:45:07.000Z,"RT @BLEmmerth: To all my followers, all #Resisters, all #MeToo, and everyone who’s replied with thoughtfulness and kindness this year - htt…",2478329606
947614609632038912,2017-12-31T23:45:03.000Z,"Many sexual assault victims in the military don't feel comfortable coming forward, of those who did reported retaliation for doing so #MeToo",4282486883
947614609053274112,2017-12-31T23:45:03.000Z,"RT @brianstelter: Our list of the top 7 media stories of 2017:
#7 Late night takes on Trump
#6 DOJ vs AT&amp;T
#5 Big tech backlash
#4 W.H. cre…",15077049
947614557090078725,2017-12-31T23:44:50.000Z,CJ Roberts Announces new procedures for #SexualMisconduct in Court system.  RE #KOZINSKI case ..etc etc #metoo https://t.co/fugOIIpsOK @RVAwonk @megynkelly  @NCADV @ACLU @sfchronicle https://t.co/revmNRGJYd,51478771
947614462655131648,2017-12-31T23:44:28.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",1226159624
947614444460367872,2017-12-31T23:44:24.000Z,RT @ChallenCates: There’s definitely a theme with my #best9of2017 #family ❤️ real and practically real.  I’m so proud of my tribe for stand…,748325280
947614441977233408,2017-12-31T23:44:23.000Z,Have you heard about the new Florida Panthers hoodie for the MVP? 😉 #nhl #NHLfi #flapanthers #kevinspacey #metoo https://t.co/KzKOaCcnW6,848101705174724608
947614436545650688,2017-12-31T23:44:22.000Z,"RT @ouenshiori: 「元内閣官房長官秘書官の中村格氏は、調査官が山口氏を逮捕する用意があったことを確認した。そして彼が逮捕を中止したのだと、田中氏は週刊新潮で報告している。」
（2017/12/30　NYタイムズ一面記事）
https://t.co/5bW6P7zR…",88320249
947614420431073280,2017-12-31T23:44:18.000Z,"RT @ouenshiori: 「（日本の）警察や裁判所は、強姦を狭義に定義する傾向があり、一般的に事件を追求するのは物理的な力と自衛の両方が認められる場合のみであり、加害者あるいは犠牲者のどちらかが飲酒している場合は告発を抑えにかかる。」
（2017/12/30　NYタイムズ…",705223778
947614408863125504,2017-12-31T23:44:15.000Z,Where is the #MeToo movement for Ahed Tamimi https://t.co/MEksuHj7o2,4292696056
947614347546808320,2017-12-31T23:44:00.000Z,"To all my followers, all #Resisters, all #MeToo, and everyone who’s replied with thoughtfulness and kindness this year - https://t.co/l13bGS8NYT",2696940937
947614323702157313,2017-12-31T23:43:55.000Z,Bonne année mes fils de pute 😍 une nouvel année contre les #transgenre extrémiste et les #feministes extrémiste 😍♥ #balancetonporc  aussi♥♥,857323240779329536
947614242659885057,2017-12-31T23:43:35.000Z,RT @MarquesAgnes: El desenllaç de la desaparició de #DianaQuer és un mal final per un any en què s’ha fet viral la vulnerabilitat de les do…,410968107
947614242655453184,2017-12-31T23:43:35.000Z,RT @x__ok: マスメディアだけでなく技術的には、どの個人でも不正を発信できる様になっている現代。日本こそが自分の中に抑えていないで　#MeToo　を沢山発信しなければならない国。その日本の最も大きな問題の　#MeToo　が伊藤詩織さんの問題。この国の一番大きな権力と一女…,386587087
947614238759059456,2017-12-31T23:43:34.000Z,The latest The Chris Winfield Daily! https://t.co/yDUnFYWgey Thanks to @bearerofmeaning @FFRF @SocialBizBrand #metoo #books,191979998
947614183972933632,2017-12-31T23:43:21.000Z,"RT @ouenshiori: 和訳出ました！

日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 - BBCニュース https://t.co/55YQE61IN4",134106791
947614154310979584,2017-12-31T23:43:14.000Z,"RT @WittyApothecary: #RaptureAnxiety is part of what lead to my first psychotic break. The people who raised me elected Trump, and now chee…",32286524
947614138292781056,2017-12-31T23:43:11.000Z,"2017 ya ha acabado con sus alegrias y sus penas, su #NiUnaMas y su #metoo, sus aventuras y sus sorpresas, los comienzos y los finales.... ¡por un 2018 mejor, más alegre y más sano a todos! https://t.co/tMKHXgbgMf",412997236
947614056566755329,2017-12-31T23:42:51.000Z,RT @eos1v: 日本でも「#MeToo（私も）」の声　伊藤詩織さんの話 　WEDGE Infinity(ウェッジ) https://t.co/pT9MjeBfVe @tim1134,100869093
947614052724936704,2017-12-31T23:42:50.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",883529255853867008
947614030432055299,2017-12-31T23:42:45.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",3180112748
947614014871191552,2017-12-31T23:42:41.000Z,"RT @JCTheResistance: It. Is. About. Time. 

#MeToo

Chief Justice Roberts says courts will examine protections against sexual harassment
ht…",4851326076
947613997133586432,2017-12-31T23:42:37.000Z,"#metoo  #harassment #discrimination
#BrasshouseLanguageCentre
#BirminghamCityCouncil
#LearnBAES
#Brasshouse
#EnglishUK #alwayslie 
#nonstop https://t.co/JCmeNsMpqG",4746622938
947613952858578950,2017-12-31T23:42:26.000Z,"RT @BryanDawsonUSA: 2017 was filled with disbelief that America had sunk to a new low in supporting a Trump.

Then came:

#TheResistance
Th…",2781877499
947613889113473024,2017-12-31T23:42:11.000Z,"RT @ouenshiori: ＜速報！大拡散！＞
ニューヨークタイムズ１面掲載の #伊藤詩織 さんの記事、和訳出ました！

レイプに関する日本の沈黙を突き壊す（NYT記事翻訳）
https://t.co/5bW6P7zRi2
#MeToo #FightWithShiori",192039182
947613827365064706,2017-12-31T23:41:56.000Z,The latest デイリー bcpJP! https://t.co/4CwTmMbNwl #metoo,107555592
